intisari biologi,,,,,,,,,,,,,,,,,,,,,,,
menyelami misteri kehidupan bhagavad gita: bagi orang modern,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar komunikasi pendidikan,kebijakan publik ( buku materi pokok adpu 4410/3sks/modul 1- 9 ),komunikasi lintas budaya : communication between cultures  edisi 7,teori komunikasi,,,,,,,,,,,,,,,,,,,,
manmajemen sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,,
makanan fungsional,manajemen keperawatan : aplikasi dalam praktik keperawatan profesional edisi 3,,,,,,,,,,,,,,,,,,,,,,
skala pengukuran variabel-variabel penelitian,,,,,,,,,,,,,,,,,,,,,,,
kata orang aku korban politik..! mari kita renungkan,kepulauan nusantara: kisah perjalanan kajian manusia dan alam,papua sebuah fakta dan tragedi anak bangsa : pergumulan etika moral hukum sosial budaya kedokteran sdm dan kemanusiaan,the art of life revolution : perspektif baru memberdayakan kecerdasan emosional dan spiritual dalam mengubah hidup menjadi seorang pemenang,,,,,,,,,,,,,,,,,,,,
konsep dan model pendidikan karakter,pengantar sosiologi pendidikan,sosiologi pendidikan: suatu analisis sosiologi tentang pelbagai problem pendidikan,,,,,,,,,,,,,,,,,,,,,
agronomi suatu pendekatan fisiologis,barrons how to prepare for the toefl test  of english as a foreign languange,dimana derajat kita di surga ?,mikroekonomi edisi keenam jilid 1,mikroekonomi edisi keenam jilid 2,mikroekonomi: teori pengantar edisi ketiga,the prince,,,,,,,,,,,,,,,,,
mendung di atas istana merdeka,,,,,,,,,,,,,,,,,,,,,,,
bank & lembaga keuangan lainnya,makroekonomi: teori pengantar edisi ketiga,pengantar ilmu ekonomi (mikroekonomi & makroekonomi) edisi revisi,teori ekonomi makro : suatu pengantar,the economics of money banking and financial markets,,,,,,,,,,,,,,,,,,,
elemen mesin ; disain dan kalkulasi dari sambungan bantalan dan poros edisi kedua jilid 1,sistem fluida : prinsip dasar dan penerapan mesin fluida sistem hidrolik dan sistem pneumatik,,,,,,,,,,,,,,,,,,,,,,
politik bisnis internasional,politik indonesia: transisi menuju demokrasi,,,,,,,,,,,,,,,,,,,,,,
analisis dan evaluasi hukum tentang penyelidikan dan penyidikan tindak pidana korupsi,hukum pembuktian tindak pidana korupsi,hukum pidana militer di indonesia,negara dan korupsi: pemikiran mochtar lubis atas negara manusia indonesia dan perilaku politik,,,,,,,,,,,,,,,,,,,,
menyusun skripsi & tesis: dilengkapi panduan penjelasan menggunakan microsoft word: edisi revisi,,,,,,,,,,,,,,,,,,,,,,,
kartini: sebuah biografi,pengantar hukum indonesia,,,,,,,,,,,,,,,,,,,,,,
manusia & lingkungan: dengan berbagai perubahannya,pembangunan masyarakat: mempersiapkan masyarakat tinggal landas,teori kepribadian: theories of personality buku 1 edisi 7,,,,,,,,,,,,,,,,,,,,,
isu lingkungan hidup: mewaspadai dampak kemajuan teknologi dan polusi lingkungan global yang mengancam kehidupan,pengantar ilmu politik ( an introduction to political science ),,,,,,,,,,,,,,,,,,,,,,
pengantar bisnis edisi kesepuluh,,,,,,,,,,,,,,,,,,,,,,,
buku bacaan sosial demokrasi 1: landasan sosial demokrasi,,,,,,,,,,,,,,,,,,,,,,,
sistem administrasi negara republik indonesia (sanri),,,,,,,,,,,,,,,,,,,,,,,
jingga untuk matahari,,,,,,,,,,,,,,,,,,,,,,,
akuntansi sektor publik: organisasi non laba (edisi 2),ekonomi uang perbankan dan pasar keuangan: the economics of money banking and financial markets buku 1 edisi 8,metode penelitian kuantitatif kualitatif dan r&d,teori akuntansi,teori akuntansi: edisi revisi 2011,,,,,,,,,,,,,,,,,,,
history of the arabs : rujukan induk dan paling otoritatif tentang sejarah peradaban islam.,,,,,,,,,,,,,,,,,,,,,,,
ilmu budaya dasar suatu pengantar,manusia dalam kebudayaan dan masyarakat: pandangan antropolologi dan sosiologi edisi 2,manusia kebudayaan dalam perspektif ilmu budaya dasar,,,,,,,,,,,,,,,,,,,,,
moving the earth : the workbook of excavation,,,,,,,,,,,,,,,,,,,,,,,
pengantar ilmu hukum pajak,,,,,,,,,,,,,,,,,,,,,,,
machines who think,,,,,,,,,,,,,,,,,,,,,,,
biokimia volume 3 edisi 4,dasar-dasar biokimia jilid 1,memahami laporan keuangan edisi kesembilan,,,,,,,,,,,,,,,,,,,,,
geologi umum: bagian kedua,geologi untuk perencanaan,,,,,,,,,,,,,,,,,,,,,,
java di web,,,,,,,,,,,,,,,,,,,,,,,
politik bisnis internasional,rich dad poor dad: apa yang diajarkan orang kaya pada anak-anak mereka tentang uang-yang tidak diajarkan oleh orang miskin dan kelas menengah!,,,,,,,,,,,,,,,,,,,,,,
awas! ditelanjangi setan,larangan allah yang sering dilanggar,psikologi sosial,refleksi karakter bangsa,,,,,,,,,,,,,,,,,,,,
toksikologi genetik: pengaruh penyebab dan akibat terjadinya penyakit gabgguan keturuna,,,,,,,,,,,,,,,,,,,,,,,
cryptogamic botany: bryophytes and pteridophytes volume ii second edition,hama dan penyakit tanaman,kewirausahaan,,,,,,,,,,,,,,,,,,,,,
entomologi pertnian,,,,,,,,,,,,,,,,,,,,,,,
pendidikan pancasila dan kewarganegaraan di perguruan tinggi,,,,,,,,,,,,,,,,,,,,,,,
a fierce heart: finding stremoth courage and wisdom in any moment,ham: politik hukum & kemunafikan internasional,pengantar ilmu hukum,pengantar ke filsafat hukum,politik pendidikan: kebudayaan kekuasaan dan pembebasan,sejarah filsafat barat: kaitannya dengan kondisi sosio- politik zaman kuno hingga sekarang,,,,,,,,,,,,,,,,,,
dasar-dasar ekonomika pembangunan edisi 5,kewirausahaan,pengantar ilmu ekonomi mikro edisi revisi,peranan harga pokok dalam penentuan harga jual,teori ekonomi mikro: dilengkapi beberapa bentuk fungsi produksi,,,,,,,,,,,,,,,,,,,
kimia organik edisi ketiga jilid 2,,,,,,,,,,,,,,,,,,,,,,,
perilaku organisasi.,,,,,,,,,,,,,,,,,,,,,,,
keys to success in toefl solutions to toefl test,memahami struktur dan tata bahasa toefl,,,,,,,,,,,,,,,,,,,,,,
fisika: untuk sains dan teknik; jilid 1,kalor dan termodinamika,kimia organik jilid 1,penuntun belajar kimia dasar: solusi soal-soal ujian kimia dasar  i (institut teknologi bandung),,,,,,,,,,,,,,,,,,,,
hukum acara perdata dan yurisprudensi,mahkamah konstitusi: memahami keberadaannya dalam sistem ketatanegaraan republik indonesia,penuntun dalam praktek peradilan,teori dan hukum konstitusi,,,,,,,,,,,,,,,,,,,,
"farmakologi dasar dan klinik = 
basic & clinical pharmacology",,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar fisiologi tumbuhan,fisiologi lingkungan tanaman,,,,,,,,,,,,,,,,,,,,,,
psikologi sosial: sebuah pengantar,,,,,,,,,,,,,,,,,,,,,,,
perpajakan : teori dan kasus ( buku 1 edisi 5 ),,,,,,,,,,,,,,,,,,,,,,,
kepulauan nusantara: kisah perjalanan kajian manusia dan alam,,,,,,,,,,,,,,,,,,,,,,,
akuntansi suatu pengantar revisi buku 1 edisi 5,akuntansi untuk bisnis jasa dan dagang : volume komprehensif,athirah: sebuah novel,matematika ekonomi (teori dan aplikasi),matematika ekonomi dan bisnis: buku 2 edisi 2,mikroekonomi: teori pengantar edisi ketiga,pengantar akuntansi (berbasis sak etap) buku 2,pengantar akuntansi : adaptasi indonesia buku 1,pengantar akuntansi adaptasi indonesia buku 2,pengantar bisnis,pengantar ilmu ekonomi mikro edisi revisi,pintar microsoft office 2010 komplit: ms word ms excel ms power point ms access ms one note,tip dan trik microsoft office 2003,,,,,,,,,,,
hak asasi manusia,hak-hak asasi manusia dalam politik luar negeri,hukum pertambangan di indonesia,,,,,,,,,,,,,,,,,,,,,
gadis pelepah pohon enau,hak-hak asasi manusia dalam politik luar negeri,,,,,,,,,,,,,,,,,,,,,,
pengantar statistik pendidikan,pengantar statistika edisi kedua,statistika deskriptif & induktif,,,,,,,,,,,,,,,,,,,,,
ayahku ( bukan ) pembohong,kimia organik,,,,,,,,,,,,,,,,,,,,,,
managerial economics; ekonomi manajerial dalam perekonomian global buku 1 edisi kelima,operations research jilid 1,,,,,,,,,,,,,,,,,,,,,,
politik indonesia: transisi menuju demokrasi,,,,,,,,,,,,,,,,,,,,,,,
memadu metode penelitian: kualitatif dan kuantitatif,spss vs lisrel: sebuah pengantar aplikasi untuk riset,,,,,,,,,,,,,,,,,,,,,,
ayahku ( bukan ) pembohong,,,,,,,,,,,,,,,,,,,,,,,
biologi sel: sebuah perspektif memahami sistem kehidupan,perbandingan hukum pidana edisi revisi,,,,,,,,,,,,,,,,,,,,,,
athirah: sebuah novel,kewirausahaan; teori praktik dan kasus-kasus,teori ekonomi mikro: dilengkapi beberapa bentuk fungsi produksi,,,,,,,,,,,,,,,,,,,,,
organisasi dan manajemen sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,,
histologi umum,,,,,,,,,,,,,,,,,,,,,,,
fisika edisi kelima jilid 1,kesehatan lingkungan,kimia untuk universitas edisi keenam jilid 1,sears and zemansky: fisika universitas edisi kesepuluh jilid 1,,,,,,,,,,,,,,,,,,,,
kalor dan termodinamika,kimia fisika edisi baru,termodinamika,termodinamika teknik jilid 2 edisi 4,the world of washington irving: stories and sketches by americas first great writer,,,,,,,,,,,,,,,,,,,
metodologi penelitian kualitatif edisi revisi,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar ilmu tanah,dasar-dasar statistika: aneka bidang ilmu pertanian dan hayati,pedoman pelaksanaan pendidikan pancasila pada perguruan tinggi edisi revisi,pokok- pokok antropologi budaya,,,,,,,,,,,,,,,,,,,,
psikoloi pendidikan berbasis analisis empiris aplikatif,,,,,,,,,,,,,,,,,,,,,,,
manajemen resiko : strategi perbankan dan dunia usaha menghadapi tantangan globalisasi bisnis,prinsip-prinsip manajemen risiko & asuransi edisi revisi,,,,,,,,,,,,,,,,,,,,,,
mekanika fluida dan hidraulika saluran terbuka untuk teknik sipil,,,,,,,,,,,,,,,,,,,,,,,
a new introduction to organic chemistry.,membuat reagen kimia di laboratorium,organic chemistry for higher education,,,,,,,,,,,,,,,,,,,,,
konsep negara demokrasi,pedagogik kritis: perkembangan subtansi dan perkembangannya di indonesia,politik indonesia: transisi menuju demokrasi,,,,,,,,,,,,,,,,,,,,,
kimia dasar : konsep-konsep inti edisi ketiga jilid 2,,,,,,,,,,,,,,,,,,,,,,,
ilmu penyakit dalam,,,,,,,,,,,,,,,,,,,,,,,
entomologi pertnian,kopi internasional dan indonesia,metode sampling bioekologi,,,,,,,,,,,,,,,,,,,,,
syekh siti jenar : makna kematian,,,,,,,,,,,,,,,,,,,,,,,
pengantar bisnis edisi kesepuluh,,,,,,,,,,,,,,,,,,,,,,,
ekonomi pembangunan,ekonomi pembangunan dan perencanaan,pengantar filsafat,,,,,,,,,,,,,,,,,,,,,
penganggaran perusahaan edisi 3,,,,,,,,,,,,,,,,,,,,,,,
adaptasi dan mitigasi masyarakat pesisir: dalam menghadapi perubahan iklim dan degradasi sumber daya laut,anda dapat melakukan segalanya; panduan bagi wanita karier untuk hidup sukses dan bahagia,komunikasi sosial budaya,sosiologi dengan pendekatan membumi edisi 6 jilid 1,,,,,,,,,,,,,,,,,,,,
teknologi informasi,,,,,,,,,,,,,,,,,,,,,,,
organisasi dan arsitektur komputer : perancang kinerja,pengantar sistem komputer: edisi revisi,,,,,,,,,,,,,,,,,,,,,,
makroekonomi: teori pengantar edisi ketiga,psikologi pendidikan ( educational psychology ) (edisi 3 buku 1),statistika: untuk ekonomi dan keuangan modern edisi 3 buku 2,teori dan teknik konseling,,,,,,,,,,,,,,,,,,,,
manajemen edisi kedelapan/jilid 1,,,,,,,,,,,,,,,,,,,,,,,
ilmu hukum,,,,,,,,,,,,,,,,,,,,,,,
matematika ekonomi,matematika ekonomi (teori dan aplikasi),pengantar ilmu ekonomi mikro edisi revisi,,,,,,,,,,,,,,,,,,,,,
teori komunikasi,teori komunikasi (theories of human communication ) edisi 9,,,,,,,,,,,,,,,,,,,,,,
fundamentals of english grammar  third edition  with answer key,improving reading skills ; contemporary readings for college students  fifth edition,kalkulus: edisi kesembilan jilid i,tests & drills in english grammar book 2 a new revised edition,,,,,,,,,,,,,,,,,,,,
teori komunikasi mcquail ( mcquail s mass communication theory ) buku i edisi 6,,,,,,,,,,,,,,,,,,,,,,,
tip dan trik excel : strategi instan menguasai microsoft excel,,,,,,,,,,,,,,,,,,,,,,,
analisis kimia kuantitatif,analisis kimia kuantitatif edisi 4,analisis kimia kuantitatif edisi keenam,,,,,,,,,,,,,,,,,,,,,
statistik untuk kedokteran dan kesehatan: deskriptif bivariat dan multivariat: dilengkapi dengan menggunakan spss + cd tutorial interaktif,,,,,,,,,,,,,,,,,,,,,,,
ilmu negara,,,,,,,,,,,,,,,,,,,,,,,
mikroekonomi: teori pengantar edisi ketiga,pengantar ilmu ekonomi (mikroekonomi dan makroekonomi) edisi ketiga,statistika: untuk ekonomi dan keuangan modern edisi 3 buku 2,,,,,,,,,,,,,,,,,,,,,
politik indonesia: transisi menuju demokrasi,psikologi sosial : teori & model penelitian,teori-teori psikologi sosial,,,,,,,,,,,,,,,,,,,,,
matematika ekonomi (teori dan aplikasi),mikroekonomi: teori pengantar edisi ketiga,,,,,,,,,,,,,,,,,,,,,,
modul excel 2010,,,,,,,,,,,,,,,,,,,,,,,
belajar dan pembeljaran: serta pemanfaatan sumber belajar,ilmu pendidikan: teoritis dan praktis,pendidikan kewarganegaraan,pendidikan kewarganegaraan: untuk pendidikan tinggi,,,,,,,,,,,,,,,,,,,,
cara benar mencapai puncak kemakmuran finansial,ekonomi uang perbankan dan pasar keuangan edisi sebelas buku 1,ekonomi uang perbankan dan pasar keuangan edisi sebelas buku 2,metode riset untuk bisnis & ekonomi : bagaimana meneliti & menulis tesis? edisi 3,strategic management = manajemen strategis: konsep buku i edisi 12,,,,,,,,,,,,,,,,,,,
pengantar teori komunikasi; analisis dan aplikasi ( introducing communication theory: analysis and application ) buku i edisi 3,,,,,,,,,,,,,,,,,,,,,,,
aplikasi pemuliabiakan ternak di lapangan,biochemistry molecular biology & genetics: fifth edition,teori dan soal-soal genetika,,,,,,,,,,,,,,,,,,,,,
matematika teknik jilid 1 edisi kelima,,,,,,,,,,,,,,,,,,,,,,,
perkembangan anak usia dini,,,,,,,,,,,,,,,,,,,,,,,
gulma & teknik pengendaliannya: edisi revisi,pengendalian gulma di perkebunan : efektivitas dan efisiensi aplikasi herbisida,,,,,,,,,,,,,,,,,,,,,,
analisis & aspek kesehatan bahan tambahan pangan edisi kedua,dasar-dasar fisiologi tumbuhan,fisiologi mikroba,manajemen pemasaran jasa,rumput laut komoditas unggulan,,,,,,,,,,,,,,,,,,,
anak - anak minyak,athirah: sebuah novel,kau aku dan sepucuk angpau merah,mikroekonomi: teori pengantar edisi ketiga,the prince must die: petualangan menembus batas,,,,,,,,,,,,,,,,,,,
budi daya lele keli,geomorfologi,harmonisasi hukum tentang kewenangan daerah di wilayah,perhimpunan indonesia,tanah ekspansif: permasalahan dan penanganan,,,,,,,,,,,,,,,,,,,
belajar pemrograman web,chairul tanjung si anak singkong,kalkulus diferensial & integral: teori dan aplikasi disertai soal dan jawaban,matematika diskrit revisi keempat,pemrograman dasar c-java-c#: yang susah jadi mudah!!,,,,,,,,,,,,,,,,,,,
public relations : profesi dan praktik,,,,,,,,,,,,,,,,,,,,,,,
kedaulatan rakyat negara hukum dan konstitusi,,,,,,,,,,,,,,,,,,,,,,,
dasar- dasar agronomi edisi revisi,pengadilan hak asasi manusia di indonesia,pengantar ekonomi pertanian,,,,,,,,,,,,,,,,,,,,,
heat and mass transfer: a practical approach,,,,,,,,,,,,,,,,,,,,,,,
istri yang sukses,,,,,,,,,,,,,,,,,,,,,,,
politik yang mencari bentuk,,,,,,,,,,,,,,,,,,,,,,,
buku materi dasar hukum acara perdata,hukum acara perdata indonesia,hukum pribadi bagian i persoon alamiah,,,,,,,,,,,,,,,,,,,,,
analisa bahan makanan dan pertanian,gizi & pengolahan pangan,jack ma: sisi-sisi tak terduga sang godfather bisnis china,majobs: membongkar rahasia sukses jack ma & steve jobs jangan asal bisnis kalau belum tahu ilmunya,rich dad poor dad: apa yang diajarkan orang kaya pada anak-anak mereka tentang uang-yang tidak diajarkan oleh orang miskin dan kelas menengah!,the first 90 days: proven strategies for getting up to speed faster and smarter,,,,,,,,,,,,,,,,,,
sosiologi suatu pengantar,,,,,,,,,,,,,,,,,,,,,,,
anatomi dan fisiologi: untuk pemula,,,,,,,,,,,,,,,,,,,,,,,
fisiologi tumbuhan,schaum`s outlines: biologi edisi kedua,,,,,,,,,,,,,,,,,,,,,,
human development : perkembangan manusia (buku 1),manajemen sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,
pengenalan teknologi informasi,,,,,,,,,,,,,,,,,,,,,,,
9 things successful people do differently,cita humanisme islam,,,,,,,,,,,,,,,,,,,,,,
hbrâs 10 must reads: on leadership,kekuatan otak: dalam aktivitas sehari hari,politik pendidikan: kebudayaan kekuasaan dan pembebasan,sosiologi politik,sosiologi untuk masyarakat indonesia,,,,,,,,,,,,,,,,,,,
ekonomi  pembangunan dan perencanaan,,,,,,,,,,,,,,,,,,,,,,,
biologi edisi kedelapan jilid 1,kimia dasar: konsep-konsep inti edisi ketiga jilid 2,spanning a revolution: kisah mohamad bondan eks-digulis dan pergerakan nasional indonesia,,,,,,,,,,,,,,,,,,,,,
ilmu komunikasi,komunikasi pembangunan perubahan sosial: perspektif dominan kaji ulang dan teori kritis,metode penelitian komunikasi,,,,,,,,,,,,,,,,,,,,,
manajemen sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,,
hbrs 10 must reads on mental toughness,,,,,,,,,,,,,,,,,,,,,,,
pedoman pelaksanaan pendidikan pancasila pada perguruan tinggi edisi revisi,pengantar ilmu antropologi edisi baru,pokok- pokok antropologi budaya,sosiologi suatu pengantar,,,,,,,,,,,,,,,,,,,,
belajar dan pembelajaran,kajian bahasa struktual internal pemakaian dan pembelajaran,linguistik umum,metode penelitian: suatu pendekatan proposal,metodologi penelitaian kualitatif : panduan penelitian beserta contoh proposal kualitatif,strategi belajar mengajar,,,,,,,,,,,,,,,,,,
biologi edisi kedelapan jilid 1,,,,,,,,,,,,,,,,,,,,,,,
fundamentals of financial management: dasar-dasar manajemen keuangan buku 1 edisi 10,keuangan internasional (buku 1),,,,,,,,,,,,,,,,,,,,,,
buku  ajar patologi ii (khusu),,,,,,,,,,,,,,,,,,,,,,,
mencerdaskan kehidupan bangsa: pendidikan nasional menurut undang undang dasar negara republik indonesia tahun 1945,,,,,,,,,,,,,,,,,,,,,,,
pendidikan kewarganegaraan: untuk pendidikan tinggi,,,,,,,,,,,,,,,,,,,,,,,
manajemen sumber daya manusia,rezim lokal di indonesia : memaknai ulang demokrasi kita,,,,,,,,,,,,,,,,,,,,,,
manajemen sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,,
kalkulus: edisi kesembilan jilid 2,kimia organik: edisi ketiga jilid 1,pengaruh budaya dan iklim dalam perancangan arsitektur,,,,,,,,,,,,,,,,,,,,,
pembangunan krisis & arah reformasi,,,,,,,,,,,,,,,,,,,,,,,
tanaman obat indonesia buku 2,,,,,,,,,,,,,,,,,,,,,,,
belajar merakit komputer: sebuah panduan sistematis jelas dan tuntas edisi revisi,microsoft powerpoint 2007 untuk pemula,modul word 2010,pengenalan teknologi komputer dan informasi,,,,,,,,,,,,,,,,,,,,
pengantar ilmu hukum,,,,,,,,,,,,,,,,,,,,,,,
dasar farmakologi terapi,,,,,,,,,,,,,,,,,,,,,,,
secrets,,,,,,,,,,,,,,,,,,,,,,,
belajar cepat microsoft excel 2010,kalkulus: edisi kesembilan jilid i,menggunakan excel untuk aplikasi berorientasi bisnis: dilengkapi dengan latihan dan berbagai studi kasus bisnis,microsoft access 2010 untuk pemula,panduan lengkap microsoft access 2007,,,,,,,,,,,,,,,,,,,
komunikasi korporat ( corporate communication ) edisi 5,manajemen public relations: strategi menjadi humas profesional,,,,,,,,,,,,,,,,,,,,,,
pengantar pendidikan,,,,,,,,,,,,,,,,,,,,,,,
hukum administrasi negara,sosiologi kontemporer,sosiologi suatu pengantar,,,,,,,,,,,,,,,,,,,,,
hutan rakyat pulai: ekonomi & kelembagaan,pengendalian hayati: hama-hama serangga tropis dan gulma,,,,,,,,,,,,,,,,,,,,,,
introduksi bahasa kutai umum : disimak dari segi fonologi morfologi dan sintaksis,menyusun skripsi & tesis: dilengkapi panduan penjelasan menggunakan microsoft word edisi revisi,perizinan teknis industri kelapa sawit dalam berbagai perspektif,sejarah kebudayaan indonesia: religi dan falsafah,seputar tata bahasa baku bahasa indonesia,smart tenses: cara mudah belajar 16 tenses,,,,,,,,,,,,,,,,,,
membangun rumah dengan takwa,,,,,,,,,,,,,,,,,,,,,,,
teori dan aplikasi: pengolahan citra,,,,,,,,,,,,,,,,,,,,,,,
analisis bencana menunjang pembangunan daerah: studi kabupaten batang,pengembangan sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,
mikroekonomi teori pengantar,statistika : untuk ekonomi dan keuangan modern edisi 3 buku 1,,,,,,,,,,,,,,,,,,,,,,
perilaku organisasi: konsep dasar dan aplikasinya,,,,,,,,,,,,,,,,,,,,,,,
biologi sel edisi 6,,,,,,,,,,,,,,,,,,,,,,,
dibawah ancaman imf,,,,,,,,,,,,,,,,,,,,,,,
aku adalah peluru: mahabbah connie rahakundini bakrie dalam jejak peradaban maritim,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar statistika: aneka bidang ilmu pertanian dan hayati,,,,,,,,,,,,,,,,,,,,,,,
keterampilan membaca cerdas: panduan meningkatkan literasi sains bagi mahasiswa,pendekatan statistika modern: untuk ilmu sosial,pengantar ilmu politik ( an introduction to political science ),rich dads guide to investing : model investasi orang kaya yang dilakukan orang miskin dan kelas menengah,the first 90 days: proven strategies for getting up to speed faster and smarter,think bigger and 39 other winning strategies from successful entrepreneurs,,,,,,,,,,,,,,,,,,
inspiring stories: 150 kisah untuk menguatkan hidup anda,,,,,,,,,,,,,,,,,,,,,,,
fisika dasar edisi 7 jilid 2,fisika teknik: buku acuan untuk siswa sekolah menengah kejuruan,,,,,,,,,,,,,,,,,,,,,,
berbahasa indonesia dengan benar,,,,,,,,,,,,,,,,,,,,,,,
dasar ternak unggas,kesehatan unggas: panduan bagi petugas teknis penyuluhan dan peternak,nutrisi ayam petelur,refleksi sam santoso when i am getting older,,,,,,,,,,,,,,,,,,,,
organic chemistry,,,,,,,,,,,,,,,,,,,,,,,
absolute zero: being the second part of the bagthorpe saga,stranger than fanfiction,treasure island,,,,,,,,,,,,,,,,,,,,,
komunikasi: komunikasi & hubungan masyarakat,,,,,,,,,,,,,,,,,,,,,,,
prosedur penelitian: suatu pendekatan praktek edisi revisi,the temple of the golden pavilion,,,,,,,,,,,,,,,,,,,,,,
bisnis franchise dan aspek- aspek hukumnya,everyday emotional intelligence: big ideas and practical advice on how to be human at work,hukum pajak edisi 5,perpajakan indonesia: pembahasan sesuai dengan ketentuan perundang-undangan perpajakan dan aturan pelaksanaan perpajakan terbaru buku satu - edisi 5,,,,,,,,,,,,,,,,,,,,
hukum perdata indonesia,hukum perikatan perikatan yang lahir dari perjanjian buku ii,hukum perikatan tentang hapusnya perikatan; bagian 2,,,,,,,,,,,,,,,,,,,,,
analisis vektor : dan suatu pengantar analisis tensor (versi s1 metrik),kimia organik,,,,,,,,,,,,,,,,,,,,,,
biokimia dasar edisi revisi,,,,,,,,,,,,,,,,,,,,,,,
hukum administrasi negara,,,,,,,,,,,,,,,,,,,,,,,
emma,,,,,,,,,,,,,,,,,,,,,,,
life lessons from family vacations : trips that transform,,,,,,,,,,,,,,,,,,,,,,,
manusia dalam kebudayaan dan masyarakat: pandangan antropolologi dan sosiologi edisi 2,sosiologi keluarga,,,,,,,,,,,,,,,,,,,,,,
prinsip dasar ilmu gizi,,,,,,,,,,,,,,,,,,,,,,,
ekonomi mikro,,,,,,,,,,,,,,,,,,,,,,,
the star thief,,,,,,,,,,,,,,,,,,,,,,,
kalkulus dan geometri analitis jilid 1 edisi kelima,,,,,,,,,,,,,,,,,,,,,,,
filsafat pendidikan,,,,,,,,,,,,,,,,,,,,,,,
cinderellas stepbrother vs seoul evil queen: kejutan yang indah,pak harto dan politik era gus dur (renungan hati nurani),pengantar sosiologi pendidikan,pengantar sosiologi politik,pokok-pokok hukum administrasi negara,sistem administrasi negara republik indonesia (sanri),,,,,,,,,,,,,,,,,,
seni mengajar dengan hati: don`t be a teacher unless you have love to share,,,,,,,,,,,,,,,,,,,,,,,
kimia organik,,,,,,,,,,,,,,,,,,,,,,,
human relation & public relation,manajemen sekolah: panduan praktis pengelolaan sekolah,serpih-serpih masalah kebahasaindonesiaan,,,,,,,,,,,,,,,,,,,,,
kalkulus: edisi kedelapan jilid 1,,,,,,,,,,,,,,,,,,,,,,,
the star thief,,,,,,,,,,,,,,,,,,,,,,,
hukum agraria & hak-hak atas tanah,,,,,,,,,,,,,,,,,,,,,,,
etika administrasi negara,,,,,,,,,,,,,,,,,,,,,,,
budi daya cabai hibrida,entomologi pertnian,hama tanaman panganhortikultura dan perkebunan masalah dan solusinya,teknik aplikasi pestisida pertanian,virus penyebab penyakit tanaman,,,,,,,,,,,,,,,,,,,
demokrasi indonesia kontemporer,hak asasi manusia di dunia yang berubah,pancasila yuridis kenegaraan,,,,,,,,,,,,,,,,,,,,,
hukum tata negara republik indonesia: pengertian hukum tata negara dan perkembangan pemerintahan indonesia sejak proklamasi kemerdekaan 1945 hingga kini edisi revisi 2008,teori dan hukum konstitusi,,,,,,,,,,,,,,,,,,,,,,
biologi edisi kedelapan jilid 1,biologi edisi kedelapan jilid 2,biologi: edisi kedelapan jilid 1/jilid 3,kalkulus: edisi kesembilan jilid i,kimia dasar: konsep-konsep inti edisi ketiga jilid 1,,,,,,,,,,,,,,,,,,,
biopsikologi: biological psychology buku 1 edisi 9,perluasan makna kata dan istilah dalam bahasa indonesia,psikologi sosial edisi kesepuluh jilid 1,psikologi umum : sebuah pandangan apresiatif buku 1,teori kepribadian: theories of personality buku 1 edisi 7,,,,,,,,,,,,,,,,,,,
biologi sel edisi 6,,,,,,,,,,,,,,,,,,,,,,,
lolita,the millennium library collected stories,,,,,,,,,,,,,,,,,,,,,,
akuntansi sektor publik: organisasi non laba (edisi 2),,,,,,,,,,,,,,,,,,,,,,,
rich dad poor dad: apa yang diajarkan orang kaya pada anak-anak mereka tentang uang-yang tidak diajarkan oleh orang miskin dan kelas menengah!,,,,,,,,,,,,,,,,,,,,,,,
schaums outlines : fisika modern edisi kedua,,,,,,,,,,,,,,,,,,,,,,,
pengantar fisika 1,,,,,,,,,,,,,,,,,,,,,,,
100 poems from tang and song dynasties,from south sumatera to ohio indiana dan utah:academic and fun trip memoirs,kimia dasar : konsep-konsep inti edisi ketiga jilid 2,,,,,,,,,,,,,,,,,,,,,
memahami ilmu pemerintahan: suatu kajian teori konsep dan pengembangannya,seri penyelesaian soal schaum: matematika diskrit 1,,,,,,,,,,,,,,,,,,,,,,
asas-asas hukum pidana edisi revisi,pelajaran hukum pidana bagian 1,,,,,,,,,,,,,,,,,,,,,,
metodologi penelitian: memberi bekal teoretis pada mahasiswa tentang metodologi penelitian serta diharapkan dapat melaksanakan penelitian dengan langkah-langkah yang benar,pemimpin dan kepemimpinan; apakah kepemimpinan abnormal itu ?,penelitian desain dan pengembangan kependidikan (konsep prosedur dan sintesis pengetahuan baru),pengantar kebutuhan dasar manusia : aplikasi konsep dan proses keperawatan  (buku 2),prosedur penelitian: suatu pendekatan praktik,teori dan soal-soal genetika,,,,,,,,,,,,,,,,,,
pengantar semantik bahasa indonesia: edisi revisi,,,,,,,,,,,,,,,,,,,,,,,
